#Parameters = {L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.0729589590734; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=0.945; db_l=0.4; db_neck_l=2.4; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.1768320121146; gap_y=0.2; grid_g=0.052693488694766; grid_l=1.0471997246251; grid_w=0.36566196717012; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.4; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2240317367397; pitch_y=0.41835545586489; rx_slot1=-0.945; rx_slot2=0.945; s_center=0.875; sigma_cu=58000000; slot_dumbbell_l=0.4; slot_dumbbell_w=0.7; slot_end_r=0.15; slot_l=3.2; slot_w=0.6; tanD=0.0027; total_stack_h=2.122; total_x=4.7192949348442; total_y=4.9675719816839; ttdA_x0=-0.945; ttdA_x1=-1.4825; ttdA_x2=-1.4825; ttdA_x3=0.555; ttdA_x4=0.555; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-0.945; ttd_x2=-0.945; ttd_x3=1.13; ttd_x4=1.13; ttd_x5=0.7675; ttd_xc=-0.945; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.1768320121146; tx_pitch_x=0.41835545586489; tx_pitch_y=1.2240317367397; tx_slot1=-0.945; tx_slot2=0.945; x_last_max=2.4480634734794; x_start=-2.4480634734794; y_start=-2.4837859908419; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Phase / deg]"
#--------------------------------------------------
25.190000000000	106.58851383917
25.200000000000	106.21625888781
25.210000000000	105.84363238497
25.220000000000	105.47063005813
25.230000000000	105.09724764895
25.240000000000	104.72348091377
25.250000000000	104.34932562410
25.260000000000	103.97477756719
25.270000000000	103.59983254658
25.280000000000	103.22448638259
25.290000000000	102.84873491292
25.300000000000	102.47257399324
25.310000000000	102.09599949771
25.320000000000	101.71900731962
25.330000000000	101.34159337195
25.340000000000	100.96375358800
25.350000000000	100.58548392202
25.360000000000	100.20678034981
25.370000000000	99.827638869352
25.380000000000	99.448055501505
25.390000000000	99.068026290616
25.400000000000	98.687547305211
25.410000000000	98.306614638670
25.420000000000	97.925224409913
25.430000000000	97.543372764102
25.440000000000	97.161055873348
25.450000000000	96.778269937432
25.460000000000	96.395011184534
25.470000000000	96.011275871976
25.480000000000	95.627060286965
25.490000000000	95.242360747361
25.500000000000	94.857173602444
25.510000000000	94.471495233693
25.520000000000	94.085322055580
25.530000000000	93.698650516369
25.540000000000	93.311477098925
25.550000000000	92.923798321538
25.560000000000	92.535610738752
25.570000000000	92.146910942202
25.580000000000	91.757695561468
25.590000000000	91.367961264934
25.600000000000	90.977704760652
25.610000000000	90.586922797227
25.620000000000	90.195612164698
25.630000000000	89.803769695440
25.640000000000	89.411392265063
25.650000000000	89.018476793332
25.660000000000	88.625020245088
25.670000000000	88.231019631178
25.680000000000	87.836472009393
25.690000000000	87.441374485420
25.700000000000	87.045724213796
25.710000000000	86.649518398868
25.720000000000	86.252754295767
25.730000000000	85.855429211385
25.740000000000	85.457540505357
25.750000000000	85.059085591059
25.760000000000	84.660061936597
25.770000000000	84.260467065819
25.780000000000	83.860298559319
25.790000000000	83.459554055456
25.800000000000	83.058231251374
25.810000000000	82.656327904024
25.820000000000	82.253841831200
25.830000000000	81.850770912566
25.840000000000	81.447113090701
25.850000000000	81.042866372135
25.860000000000	80.638028828396
25.870000000000	80.232598597056
25.880000000000	79.826573882780
25.890000000000	79.419952958378
25.900000000000	79.012734165856
25.910000000000	78.604915917467
25.920000000000	78.196496696769
25.930000000000	77.787475059674
25.940000000000	77.377849635501
25.950000000000	76.967619128029
25.960000000000	76.556782316543
25.970000000000	76.145338056887
25.980000000000	75.733285282499
25.990000000000	75.320623005461
26.000000000000	74.907350317530
26.010000000000	74.493466391174
26.020000000000	74.078970480593
26.030000000000	73.663861922746
26.040000000000	73.248140138364
26.050000000000	72.831804632954
26.060000000000	72.414854997801
26.070000000000	71.997290910960
26.080000000000	71.579112138233
26.090000000000	71.160318534145
26.100000000000	70.740910042905
26.110000000000	70.320886699351
26.120000000000	69.900248629891
26.130000000000	69.478996053429
26.140000000000	69.057129282270
26.150000000000	68.634648723024
26.160000000000	68.211554877481
26.170000000000	67.787848343479
26.180000000000	67.363529815753
26.190000000000	66.938600086765
26.200000000000	66.513060047515
26.210000000000	66.086910688339
26.220000000000	65.660153099678
26.230000000000	65.232788472830
26.240000000000	64.804818100685
26.250000000000	64.376243378430
26.260000000000	63.947065804234
26.270000000000	63.517286979911
26.280000000000	63.086908611552
26.290000000000	62.655932510139
26.300000000000	62.224360592122
26.310000000000	61.792194879982
26.320000000000	61.359437502753
26.330000000000	60.926090696519
26.340000000000	60.492156804884
26.350000000000	60.057638279410
26.360000000000	59.622537680018
26.370000000000	59.186857675363
26.380000000000	58.750601043171
26.390000000000	58.313770670548
26.400000000000	57.876369554244
26.410000000000	57.438400800889
26.420000000000	56.999867627195
26.430000000000	56.560773360108
26.440000000000	56.121121436937
26.450000000000	55.680915405433
26.460000000000	55.240158923833
26.470000000000	54.798855760868
26.480000000000	54.357009795719
26.490000000000	53.914625017942
