#Parameters = {f_W=1; f_c=28; s_center=1; L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.1815878889215; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.5; db_l=0.6; db_neck_l=2; db_w=1.05; eps_r=3.55; f0=27; fmax=32; fmin=22; gap_x=0.32398145937967; gap_y=0.2; grid_g=0.20430776944523; grid_l=0.89042014800579; grid_margin_x=0.16199072968983; grid_margin_y=0.10215388472261; grid_w=0.21046557384446; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.666; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2144016073855; pitch_y=0.41477334328969; rx_slot1=-1.5; rx_slot2=1.5; sigma_cu=58000000; slot_db_l=3.2; slot_end_r=0.15; slot_l=3.2; slot_neck_w=0.3; slot_w=0.4539; tanD=0.0027; total_stack_h=2.122; total_x=4.5336249701622; total_y=4.772972350031; ttdA_x0=-1.5; ttdA_x1=-2.0375; ttdA_x2=-2.0375; ttdA_x3=0; ttdA_x4=0; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-1.5; ttd_x2=-1.5; ttd_x3=0.575; ttd_x4=0.575; ttd_x5=0.2125; ttd_xc=-1.5; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.32398145937967; tx_pitch_x=0.41477334328969; tx_pitch_y=1.2144016073855; tx_slot1=-1.5; tx_slot2=1.5; x_last_max=2.4288032147709; x_start=-2.4288032147709; y_start=-2.2843322902929; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Magnitude / dB]"
#-----------------------------------------------------
22.710000000000	-0.58015107687203
22.720000000000	-0.56337236678064
22.730000000000	-0.54697265511736
22.740000000000	-0.53095019888331
22.750000000000	-0.51530314541284
22.760000000000	-0.50002953414273
22.770000000000	-0.48512729847132
22.780000000000	-0.47059426770412
22.790000000000	-0.45642816908221
22.800000000000	-0.44262662988960
22.810000000000	-0.42918717963577
22.820000000000	-0.41610725230918
22.830000000000	-0.40338418869800
22.840000000000	-0.39101523877355
22.850000000000	-0.37899756413249
22.860000000000	-0.36732824049345
22.870000000000	-0.35600426024371
22.880000000000	-0.34502253503175
22.890000000000	-0.33437989840123
22.900000000000	-0.32407310846213
22.910000000000	-0.31409885059469
22.920000000000	-0.30445374018193
22.930000000000	-0.29513432536635
22.940000000000	-0.28613708982672
22.950000000000	-0.27745845557068
22.960000000000	-0.26909478573913
22.970000000000	-0.26104238741835
22.980000000000	-0.25329751445573
22.990000000000	-0.24585637027556
23.000000000000	-0.23871511069073
23.010000000000	-0.23186984670698
23.020000000000	-0.22531664731585
23.030000000000	-0.21905154227315
23.040000000000	-0.21307052485929
23.050000000000	-0.20736955461856
23.060000000000	-0.20194456007405
23.070000000000	-0.19679144141536
23.080000000000	-0.19190607315618
23.090000000000	-0.18728430675921
23.100000000000	-0.18292197322562
23.110000000000	-0.17881488564688
23.120000000000	-0.17495884171652
23.130000000000	-0.17134962619979
23.140000000000	-0.16798301335913
23.150000000000	-0.16485476933369
23.160000000000	-0.16196065447112
23.170000000000	-0.15929642561018
23.180000000000	-0.15685783831247
23.190000000000	-0.15464064904229
23.200000000000	-0.15264061729337
23.210000000000	-0.15085350766123
23.220000000000	-0.14927509186057
23.230000000000	-0.14790115068669
23.240000000000	-0.14672747592043
23.250000000000	-0.14574987217594
23.260000000000	-0.14496415869102
23.270000000000	-0.14436617105953
23.280000000000	-0.14395176290585
23.290000000000	-0.14371680750116
23.300000000000	-0.14365719932159
23.310000000000	-0.14376885554828
23.320000000000	-0.14404771750960
23.330000000000	-0.14448975206578
23.340000000000	-0.14509095293619
23.350000000000	-0.14584734196991
23.360000000000	-0.14675497035989
23.370000000000	-0.14780991980134
23.380000000000	-0.14900830359504
23.390000000000	-0.15034626769615
23.400000000000	-0.15181999170941
23.410000000000	-0.15342568983133
23.420000000000	-0.15515961174051
23.430000000000	-0.15701804343663
23.440000000000	-0.15899730802936
23.450000000000	-0.16109376647803
23.460000000000	-0.16330381828293
23.470000000000	-0.16562390212955
23.480000000000	-0.16805049648660
23.490000000000	-0.17058012015896
23.500000000000	-0.17320933279667
23.510000000000	-0.17593473536113
23.520000000000	-0.17875297054937
23.530000000000	-0.18166072317802
23.540000000000	-0.18465472052762
23.550000000000	-0.18773173264874
23.560000000000	-0.19088857263090
23.570000000000	-0.19412209683564
23.580000000000	-0.19742920509460
23.590000000000	-0.20080684087412
23.600000000000	-0.20425199140709
23.610000000000	-0.20776168779365
23.620000000000	-0.21133300507145
