#Parameters = {L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2011880517973; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.34025976432583; gap_y=0.2; grid_g=0.00027083493387229; grid_l=0.87497230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; l_1=1.313647173489; l_2=0.24630884502918; l_3=0; l_4=0; l_5=0.24630884502918; l_6=0; l_7=0; l_8=0; line_gap=0.25; m_l=0.70382246122097; m_w=0.41568172580541; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2152320718679; pitch_y=0.43340976807195; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5206685231456; total_y=5.2006463819296; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.34025976432583; tx_pitch_x=0.43340976807195; tx_pitch_y=1.2152320718679; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4304641437357; x_start=-2.4304641437357; y_start=-2.6003231909648; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Phase / deg]"
#--------------------------------------------------
27.842000000000	126.66673940021
27.844000000000	126.52316230184
27.846000000000	126.37952048135
27.848000000000	126.23581386019
27.850000000000	126.09204236145
27.852000000000	125.94820590992
27.854000000000	125.80430443204
27.856000000000	125.66033785591
27.858000000000	125.51630611134
27.860000000000	125.37220912983
27.862000000000	125.22804684456
27.864000000000	125.08381919043
27.866000000000	124.93952610404
27.868000000000	124.79516752371
27.870000000000	124.65074338949
27.872000000000	124.50625364314
27.874000000000	124.36169822817
27.876000000000	124.21707708983
27.878000000000	124.07239017511
27.880000000000	123.92763743276
27.882000000000	123.78281881329
27.884000000000	123.63793426898
27.886000000000	123.49298375386
27.888000000000	123.34796722378
27.890000000000	123.20288463634
27.892000000000	123.05773595093
27.894000000000	122.91252112877
27.896000000000	122.76724013285
27.898000000000	122.62189292799
27.900000000000	122.47647948080
27.902000000000	122.33099975975
27.904000000000	122.18545373509
27.906000000000	122.03984137895
27.908000000000	121.89416266527
27.910000000000	121.74841756983
27.912000000000	121.60260607029
27.914000000000	121.45672814614
27.916000000000	121.31078377874
27.918000000000	121.16477295132
27.920000000000	121.01869564899
27.922000000000	120.87255185873
27.924000000000	120.72634156941
27.926000000000	120.58006477178
27.928000000000	120.43372145851
27.930000000000	120.28731162415
27.932000000000	120.14083526517
27.934000000000	119.99429237994
27.936000000000	119.84768296878
27.938000000000	119.70100703388
27.940000000000	119.55426457942
27.942000000000	119.40745561147
27.944000000000	119.26058013806
27.946000000000	119.11363816916
27.948000000000	118.96662971670
27.950000000000	118.81955479456
27.952000000000	118.67241341857
27.954000000000	118.52520560653
27.956000000000	118.37793137823
27.958000000000	118.23059075543
27.960000000000	118.08318376184
27.962000000000	117.93571042320
27.964000000000	117.78817076721
27.966000000000	117.64056482358
27.968000000000	117.49289262403
27.970000000000	117.34515420225
27.972000000000	117.19734959398
27.974000000000	117.04947883696
27.976000000000	116.90154197093
27.978000000000	116.75353903769
27.980000000000	116.60547008104
27.982000000000	116.45733514683
27.984000000000	116.30913428292
27.986000000000	116.16086753925
27.988000000000	116.01253496778
27.990000000000	115.86413662253
27.992000000000	115.71567255956
27.994000000000	115.56714283701
27.996000000000	115.41854751506
27.998000000000	115.26988665598
28.000000000000	115.12116032408
28.002000000000	114.97236858578
28.004000000000	114.82351150955
28.006000000000	114.67458916595
28.008000000000	114.52560162763
28.010000000000	114.37654896932
28.012000000000	114.22743126784
28.014000000000	114.07824860213
28.016000000000	113.92900105320
28.018000000000	113.77968870418
28.020000000000	113.63031164029
28.022000000000	113.48086994889
28.024000000000	113.33136371942
28.026000000000	113.18179304344
28.028000000000	113.03215801465
28.030000000000	112.88245872884
28.032000000000	112.73269528396
28.034000000000	112.58286778006
28.036000000000	112.43297631933
28.038000000000	112.28302100609
28.040000000000	112.13300194679
28.042000000000	111.98291925002
28.044000000000	111.83277302653
28.046000000000	111.68256338918
28.048000000000	111.53229045299
28.050000000000	111.38195433513
28.052000000000	111.23155515491
28.054000000000	111.08109303380
28.056000000000	110.93056809542
28.058000000000	110.77998046553
28.060000000000	110.62933027208
28.062000000000	110.47861764514
28.064000000000	110.32784271696
28.066000000000	110.17700562195
28.068000000000	110.02610649669
28.070000000000	109.87514547990
28.072000000000	109.72412271249
28.074000000000	109.57303833752
28.076000000000	109.42189250024
28.078000000000	109.27068534803
28.080000000000	109.11941703049
28.082000000000	108.96808769934
28.084000000000	108.81669750851
28.086000000000	108.66524661408
28.088000000000	108.51373517432
28.090000000000	108.36216334965
28.092000000000	108.21053130268
28.094000000000	108.05883919819
28.096000000000	107.90708720314
28.098000000000	107.75527548665
28.100000000000	107.60340422003
28.102000000000	107.45147357674
28.104000000000	107.29948373245
28.106000000000	107.14743486497
28.108000000000	106.99532715430
28.110000000000	106.84316078262
28.112000000000	106.69093593425
28.114000000000	106.53865279571
28.116000000000	106.38631155570
28.118000000000	106.23391240505
28.120000000000	106.08145553680
28.122000000000	105.92894114612
28.124000000000	105.77636943039
28.126000000000	105.62374058913
28.128000000000	105.47105482401
28.130000000000	105.31831233889
28.132000000000	105.16551333977
28.134000000000	105.01265803483
28.136000000000	104.85974663440
28.138000000000	104.70677935095
28.140000000000	104.55375639913
28.142000000000	104.40067799571
28.144000000000	104.24754435965
28.146000000000	104.09435571201
28.148000000000	103.94111227603
28.150000000000	103.78781427708
28.152000000000	103.63446194267
28.154000000000	103.48105550245
28.156000000000	103.32759518820
28.158000000000	103.17408123382
28.160000000000	103.02051387536
28.162000000000	102.86689335099
28.164000000000	102.71321990098
28.166000000000	102.55949376774
28.168000000000	102.40571519578
28.170000000000	102.25188443174
28.172000000000	102.09800172436
28.174000000000	101.94406732445
28.176000000000	101.79008148498
28.178000000000	101.63604446096
28.180000000000	101.48195650952
28.182000000000	101.32781788986
28.184000000000	101.17362886329
28.186000000000	101.01938969317
28.188000000000	100.86510064495
28.190000000000	100.71076198612
28.192000000000	100.55637398627
28.194000000000	100.40193691703
28.196000000000	100.24745105209
28.198000000000	100.09291666716
28.200000000000	99.938334040044
28.202000000000	99.783703450537
28.204000000000	99.629025180487
28.206000000000	99.474299513765
28.208000000000	99.319526736260
28.210000000000	99.164707135876
28.212000000000	99.009841002525
28.214000000000	98.854928628120
28.216000000000	98.699970306572
28.218000000000	98.544966333778
28.220000000000	98.389917007620
28.222000000000	98.234822627954
28.224000000000	98.079683496609
28.226000000000	97.924499917372
28.228000000000	97.769272195988
28.230000000000	97.614000640149
28.232000000000	97.458685559491
28.234000000000	97.303327265580
28.236000000000	97.147926071910
28.238000000000	96.992482293895
28.240000000000	96.836996248858
28.242000000000	96.681468256027
28.244000000000	96.525898636523
28.246000000000	96.370287713359
28.248000000000	96.214635811422
28.250000000000	96.058943257472
28.252000000000	95.903210380133
28.254000000000	95.747437509880
28.256000000000	95.591624979037
28.258000000000	95.435773121762
28.260000000000	95.279882274042
28.262000000000	95.123952773682
28.264000000000	94.967984960297
28.266000000000	94.811979175305
28.268000000000	94.655935761912
28.270000000000	94.499855065107
28.272000000000	94.343737431653
28.274000000000	94.187583210072
28.276000000000	94.031392750644
28.278000000000	93.875166405388
28.280000000000	93.718904528057
28.282000000000	93.562607474129
28.284000000000	93.406275600792
28.286000000000	93.249909266938
28.288000000000	93.093508833151
28.290000000000	92.937074661696
28.292000000000	92.780607116509
28.294000000000	92.624106563186
28.296000000000	92.467573368974
28.298000000000	92.311007902754
28.300000000000	92.154410535038
28.302000000000	91.997781637952
28.304000000000	91.841121585227
28.306000000000	91.684430752189
28.308000000000	91.527709515742
28.310000000000	91.370958254363
28.312000000000	91.214177348086
28.314000000000	91.057367178491
28.316000000000	90.900528128696
28.318000000000	90.743660583336
28.320000000000	90.586764928561
28.322000000000	90.429841552017
28.324000000000	90.272890842835
28.326000000000	90.115913191622
28.328000000000	89.958908990442
28.330000000000	89.801878632811
28.332000000000	89.644822513678
28.334000000000	89.487741029415
28.336000000000	89.330634577803
28.338000000000	89.173503558021
28.340000000000	89.016348370629
28.342000000000	88.859169417560
28.344000000000	88.701967102102
28.346000000000	88.544741828886
28.348000000000	88.387494003875
28.350000000000	88.230224034346
28.352000000000	88.072932328879
28.354000000000	87.915619297344
28.356000000000	87.758285350886
28.358000000000	87.600930901908
28.360000000000	87.443556364063
28.362000000000	87.286162152237
28.364000000000	87.128748682532
28.366000000000	86.971316372255
28.368000000000	86.813865639905
28.370000000000	86.656396905153
28.372000000000	86.498910588834
28.374000000000	86.341407112927
28.376000000000	86.183886900543
28.378000000000	86.026350375910
28.380000000000	85.868797964358
28.382000000000	85.711230092302
28.384000000000	85.553647187232
28.386000000000	85.396049677692
28.388000000000	85.238437993269
28.390000000000	85.080812564574
28.392000000000	84.923173823232
28.394000000000	84.765522201863
28.396000000000	84.607858134065
